participant,peak_number,peak_index,timestamp,amplitude,detection_method,added_peak
ALS,38,3927,112.43462347984314,0.0088294699664867,balanced_clinical,False
ALS,39,4048,115.95958137512208,0.0053150092246123,balanced_clinical,True
ALS,40,4166,119.47340774536131,0.0077688128573915,balanced_clinical,False
ALS,41,4548,130.57360458374023,0.0108728950027327,balanced_clinical,False
ALS,42,4663,133.81790375709534,0.0080847597306563,balanced_clinical,False
ALS,43,4757,136.50727486610413,0.0078026538999148,balanced_clinical,False
ALS,44,4830,138.58103346824646,0.0076036113691083,balanced_clinical,False
ALS,45,4906,140.7685182094574,0.0074674767174776,balanced_clinical,False
ALS,46,4991,143.21437072753906,0.0066942856336868,balanced_clinical,True
ALS,47,5084,145.87917113304138,0.0071442994076461,balanced_clinical,False
ALS,48,5161,148.0927722454071,0.0079563939575047,balanced_clinical,False
ALS,49,5240,150.3685781955719,0.0075083826642252,balanced_clinical,False
ALS,50,5330,152.9864218235016,0.0082962838695422,balanced_clinical,False
ALS,51,5415,155.3604211807251,0.0077217948245511,balanced_clinical,False
ALS,52,5459,156.57681226730347,0.00883171602752,balanced_clinical,False
ALS,53,5511,158.04669427871704,0.0080466442898057,balanced_clinical,False
ALS,54,5672,162.68597412109375,0.0086022105482191,balanced_clinical,False
ALS,55,5787,165.96696209907532,0.0070430069493483,balanced_clinical,False
ALS,56,5934,170.17099785804749,0.0074064549761397,balanced_clinical,False
ALS,57,6051,173.4721086025238,0.0081156106020868,balanced_clinical,False
ALS,58,6185,177.14054799079895,0.0081156106020868,balanced_clinical,False
ALS,59,6267,179.4882423877716,0.0073409820635384,balanced_clinical,False
ALS,60,6579,188.34672617912292,0.0071903997481288,balanced_clinical,False
ALS,61,6714,192.44279742240903,0.0115280979938507,balanced_clinical,False
ALS,62,6752,193.5135967731476,0.0073850003723953,balanced_clinical,False
ALS,63,6784,194.4151656627655,0.0070822753512574,balanced_clinical,False
ALS,64,6838,196.02154779434204,0.0083723160962052,balanced_clinical,False
ALS,65,6871,196.95307636260983,0.0084432072310908,balanced_clinical,False
ALS,66,7281,208.81550765037537,0.0101883687285437,balanced_clinical,False
ALS,67,7387,211.81489276885983,0.0092751491840556,balanced_clinical,False
ALS,68,7445,213.47370719909668,0.0074043092692611,balanced_clinical,False
ALS,69,7513,215.36329746246335,0.0078609016162339,balanced_clinical,False
ALS,70,7601,217.94924807548523,0.0085293711090303,balanced_clinical,False
ALS,71,7702,220.82607626914975,0.0085632596570827,balanced_clinical,False
ALS,72,7775,222.85639643669128,0.0080236853068778,balanced_clinical,False
ALS,73,7858,225.15929198265076,0.0081885385908209,balanced_clinical,False
ALS,74,7946,227.68434524536133,0.0081008224112861,balanced_clinical,False
ALS,75,8033,230.16298818588257,0.0085299722520879,balanced_clinical,False
ALS,76,8135,232.92421770095825,0.0089434259064032,balanced_clinical,False
ALS,77,8296,237.4648733139038,0.0093235985208328,balanced_clinical,False
ALS,78,8401,240.4234607219696,0.0086831253002551,balanced_clinical,False
ALS,79,8565,245.06958627700809,0.0088265402953858,balanced_clinical,False
ALS,80,8697,248.7410938739777,0.0091126155161552,balanced_clinical,False
ALS,81,8811,251.976655960083,0.0087679598028076,balanced_clinical,False
ALS,82,8892,254.29818987846377,0.0070437109476457,balanced_clinical,False
